,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,ID
6902,1,0,0,0,0,0,27875
6903,1,0,0,0,0,0,27876
6904,1,0,0,0,0,0,27877
6905,0,0,1,0,0,0,27878
6906,0,0,1,0,0,0,27879
6907,1,0,0,0,0,0,27880
6908,0,1,0,0,0,0,27881
6909,1,0,0,0,0,0,27882
6910,0,1,0,0,0,0,27883
6911,0,1,0,0,0,0,27884
6912,0,0,1,0,0,0,27885
6913,0,0,1,0,0,0,27886
6914,0,1,0,0,0,0,27887
6915,0,1,0,0,0,0,27888
6916,1,0,0,0,0,0,27889
6917,0,1,0,0,0,0,27890
6918,1,0,0,0,0,0,27891
6919,0,0,1,0,0,0,27892
6920,0,1,0,0,0,0,27893
6921,0,1,0,0,0,0,27894
6922,0,1,0,0,0,0,27895
6923,0,1,0,0,0,0,27896
6924,0,1,0,0,0,0,27897
6925,1,0,0,0,0,0,27898
6926,0,1,0,0,0,0,27899
6927,0,1,0,0,0,0,27900
6928,1,0,0,0,0,0,27901
6929,0,1,0,0,0,0,27902
6930,0,1,0,0,0,0,27903
6931,0,0,1,0,0,0,27904
6932,0,0,1,0,0,0,27905
6933,0,0,1,0,0,0,27906
6934,0,1,0,0,0,0,27907
6935,1,0,0,0,0,0,27908
6936,1,0,0,0,0,0,27909
6937,1,0,0,0,0,0,27910
6938,0,0,1,0,0,0,27911
6939,0,1,0,0,0,0,27912
6940,0,1,0,0,0,0,27913
6941,1,0,0,0,0,0,27914
6942,0,1,0,0,0,0,27915
6943,1,0,0,0,0,0,27916
6944,1,0,0,0,0,0,27917
6945,1,0,0,0,0,0,27918
6946,1,0,0,0,0,0,27919
6947,0,1,0,0,0,0,27920
6948,0,0,1,0,0,0,27921
6949,0,1,0,0,0,0,27922
6950,0,1,0,0,0,0,27923
6951,1,0,0,0,0,0,27924
6952,1,0,0,0,0,0,27925
6953,0,1,0,0,0,0,27926
6954,0,0,1,0,0,0,27927
6955,0,1,0,0,0,0,27928
6956,0,1,0,0,0,0,27929
6957,1,0,0,0,0,0,27930
6958,0,1,0,0,0,0,27931
6959,0,1,0,0,0,0,27932
6960,0,0,1,0,0,0,27933
6961,1,0,0,0,0,0,27934
6962,0,0,1,0,0,0,27935
6963,1,0,0,0,0,0,27936
6964,1,0,0,0,0,0,27937
6965,1,0,0,0,0,0,27938
6966,1,0,0,0,0,0,27939
6967,0,1,0,0,0,0,27940
6968,0,0,1,0,0,0,27941
6969,1,0,0,0,0,0,27942
6970,1,0,0,0,0,0,27943
6971,1,0,0,0,0,0,27944
6972,1,0,0,0,0,0,27945
6973,1,0,0,0,0,0,27946
6974,0,0,1,0,0,0,27947
6975,0,0,1,0,0,0,27948
6976,1,0,0,0,0,0,27949
6977,1,0,0,0,0,0,27950
6978,1,0,0,0,0,0,27951
6979,0,0,1,0,0,0,27952
6980,1,0,0,0,0,0,27953
6981,1,0,0,0,0,0,27954
6982,1,0,0,0,0,0,27955
6983,0,1,0,0,0,0,27956
6984,0,1,0,0,0,0,27957
6985,1,0,0,0,0,0,27958
6986,0,1,0,0,0,0,27959
6987,1,0,0,0,0,0,27960
6988,0,1,0,0,0,0,27961
6989,0,0,1,0,0,0,27962
6990,1,0,0,0,0,0,27963
6991,0,1,0,0,0,0,27964
6992,0,1,0,0,0,0,27965
6993,0,1,0,0,0,0,27966
6994,0,0,1,0,0,0,27967
6995,0,1,0,0,0,0,27968
6996,1,0,0,0,0,0,27969
6997,1,0,0,0,0,0,27970
6998,1,0,0,0,0,0,27971
6999,0,0,1,0,0,0,27972
7000,0,0,1,0,0,0,27973
7001,0,1,0,0,0,0,27974
7002,1,0,0,0,0,0,27975
7003,1,0,0,0,0,0,27976
7004,0,1,0,0,0,0,27977
7005,1,0,0,0,0,0,27978
7006,0,1,0,0,0,0,27979
7007,0,1,0,0,0,0,27980
7008,1,0,0,0,0,0,27981
7009,0,1,0,0,0,0,27982
7010,0,0,1,0,0,0,27983
7011,1,0,0,0,0,0,27984
7012,0,1,0,0,0,0,27985
7013,0,1,0,0,0,0,27986
7014,1,0,0,0,0,0,27987
7015,1,0,0,0,0,0,27988
7016,0,1,0,0,0,0,27989
7017,1,0,0,0,0,0,27990
7018,0,1,0,0,0,0,27991
7019,0,1,0,0,0,0,27992
7020,1,0,0,0,0,0,27993
7021,0,1,0,0,0,0,27994
7022,1,0,0,0,0,0,27995
7023,0,0,1,0,0,0,27996
7024,1,0,0,0,0,0,27997
7025,0,1,0,0,0,0,27998
7026,1,0,0,0,0,0,27999
7027,0,1,0,0,0,0,28000
7028,1,0,0,0,0,0,28001
7029,1,0,0,0,0,0,28002
7030,0,1,0,0,0,0,28003
7031,1,0,0,0,0,0,28004
7032,1,0,0,0,0,0,28005
7033,0,1,0,0,0,0,28006
7034,0,1,0,0,0,0,28007
7035,0,1,0,0,0,0,28008
7036,0,0,1,0,0,0,28009
7037,1,0,0,0,0,0,28010
7038,0,0,1,0,0,0,28011
7039,0,1,0,0,0,0,28012
7040,0,1,0,0,0,0,28013
7041,1,0,0,0,0,0,28014
7042,1,0,0,0,0,0,28015
7043,0,0,1,0,0,0,28016
7044,0,1,0,0,0,0,28017
7045,1,0,0,0,0,0,28018
7046,1,0,0,0,0,0,28019
7047,1,0,0,0,0,0,28020
7048,0,0,1,0,0,0,28021
7049,1,0,0,0,0,0,28022
7050,0,0,0,1,0,0,28023
7051,1,0,0,0,0,0,28024
7052,1,0,0,0,0,0,28025
7053,1,0,0,0,0,0,28026
7054,1,0,0,0,0,0,28027
7055,1,0,0,0,0,0,28028
7056,1,0,0,0,0,0,28029
7057,1,0,0,0,0,0,28030
7058,0,0,0,1,0,0,28031
7059,0,0,1,0,0,0,28032
7060,1,0,0,0,0,0,28033
7061,0,1,0,0,0,0,28034
7062,1,0,0,0,0,0,28035
7063,0,1,0,0,0,0,28036
7064,0,0,1,0,0,0,28037
7065,0,0,1,0,0,0,28038
7066,0,0,1,0,0,0,28039
7067,0,0,1,0,0,0,28040
7068,0,1,0,0,0,0,28041
7069,0,0,1,0,0,0,28042
7070,0,0,1,0,0,0,28043
7071,1,0,0,0,0,0,28044
7072,0,0,1,0,0,0,28045
7073,1,0,0,0,0,0,28046
7074,0,0,1,0,0,0,28047
7075,1,0,0,0,0,0,28048
7076,1,0,0,0,0,0,28049
7077,1,0,0,0,0,0,28050
7078,1,0,0,0,0,0,28051
7079,0,0,1,0,0,0,28052
7080,1,0,0,0,0,0,28053
7081,0,0,1,0,0,0,28054
7082,0,0,0,0,1,0,28055
7083,0,0,1,0,0,0,28056
7084,0,1,0,0,0,0,28057
7085,0,0,1,0,0,0,28058
7086,0,0,1,0,0,0,28059
7087,0,1,0,0,0,0,28060
7088,0,1,0,0,0,0,28061
7089,0,1,0,0,0,0,28062
7090,0,0,1,0,0,0,28063
7091,1,0,0,0,0,0,28064
7092,1,0,0,0,0,0,28065
7093,1,0,0,0,0,0,28066
7094,1,0,0,0,0,0,28067
7095,0,0,1,0,0,0,28068
7096,1,0,0,0,0,0,28069
7097,0,1,0,0,0,0,28070
7098,0,0,1,0,0,0,28071
7099,0,1,0,0,0,0,28072
7100,0,1,0,0,0,0,28073
7101,1,0,0,0,0,0,28074
7102,1,0,0,0,0,0,28075
7103,0,1,0,0,0,0,28076
7104,1,0,0,0,0,0,28077
7105,0,1,0,0,0,0,28078
7106,0,0,1,0,0,0,28079
7107,0,0,1,0,0,0,28080
7108,1,0,0,0,0,0,28081
7109,1,0,0,0,0,0,28082
7110,1,0,0,0,0,0,28083
7111,0,1,0,0,0,0,28084
7112,0,0,1,0,0,0,28085
7113,1,0,0,0,0,0,28086
7114,0,0,1,0,0,0,28087
7115,1,0,0,0,0,0,28088
7116,0,0,1,0,0,0,28089
7117,1,0,0,0,0,0,28090
7118,0,1,0,0,0,0,28091
7119,0,0,0,1,0,0,28092
7120,1,0,0,0,0,0,28093
7121,1,0,0,0,0,0,28094
7122,0,1,0,0,0,0,28095
7123,0,0,0,1,0,0,28096
7124,1,0,0,0,0,0,28097
7125,1,0,0,0,0,0,28098
7126,1,0,0,0,0,0,28099
7127,0,0,1,0,0,0,28100
7128,0,1,0,0,0,0,28101
7129,0,1,0,0,0,0,28102
7130,0,1,0,0,0,0,28103
7131,0,1,0,0,0,0,28104
7132,1,0,0,0,0,0,28105
7133,0,0,1,0,0,0,28106
7134,1,0,0,0,0,0,28107
7135,0,1,0,0,0,0,28108
7136,0,1,0,0,0,0,28109
7137,0,0,1,0,0,0,28110
7138,1,0,0,0,0,0,28111
7139,0,1,0,0,0,0,28112
7140,1,0,0,0,0,0,28113
7141,0,0,1,0,0,0,28114
7142,1,0,0,0,0,0,28115
7143,0,0,1,0,0,0,28116
7144,1,0,0,0,0,0,28117
7145,1,0,0,0,0,0,28118
7146,1,0,0,0,0,0,28119
7147,0,1,0,0,0,0,28120
7148,1,0,0,0,0,0,28121
7149,0,0,1,0,0,0,28122
7150,0,0,0,1,0,0,28123
7151,0,0,0,1,0,0,28124
7152,0,0,1,0,0,0,28125
7153,1,0,0,0,0,0,28126
7154,0,0,1,0,0,0,28127
7155,0,0,1,0,0,0,28128
7156,0,1,0,0,0,0,28129
7157,1,0,0,0,0,0,28130
7158,0,1,0,0,0,0,28131
7159,1,0,0,0,0,0,28132
7160,0,0,1,0,0,0,28133
7161,0,1,0,0,0,0,28134
7162,1,0,0,0,0,0,28135
7163,0,1,0,0,0,0,28136
7164,1,0,0,0,0,0,28137
7165,1,0,0,0,0,0,28138
7166,1,0,0,0,0,0,28139
7167,1,0,0,0,0,0,28140
7168,1,0,0,0,0,0,28141
7169,0,1,0,0,0,0,28142
7170,0,1,0,0,0,0,28143
7171,0,0,1,0,0,0,28144
7172,0,1,0,0,0,0,28145
7173,0,0,1,0,0,0,28146
7174,0,1,0,0,0,0,28147
7175,0,1,0,0,0,0,28148
7176,1,0,0,0,0,0,28149
7177,1,0,0,0,0,0,28150
7178,1,0,0,0,0,0,28151
7179,1,0,0,0,0,0,28152
7180,1,0,0,0,0,0,28153
7181,1,0,0,0,0,0,28154
7182,0,1,0,0,0,0,28155
7183,1,0,0,0,0,0,28156
7184,0,0,1,0,0,0,28157
7185,0,1,0,0,0,0,28158
7186,1,0,0,0,0,0,28159
7187,1,0,0,0,0,0,28160
7188,0,0,1,0,0,0,28161
7189,0,0,1,0,0,0,28162
7190,0,1,0,0,0,0,28163
7191,0,1,0,0,0,0,28164
7192,0,0,1,0,0,0,28165
7193,0,0,1,0,0,0,28166
7194,0,0,1,0,0,0,28167
7195,0,1,0,0,0,0,28168
7196,1,0,0,0,0,0,28169
7197,0,0,1,0,0,0,28170
7198,0,0,1,0,0,0,28171
7199,0,0,1,0,0,0,28172
7200,0,1,0,0,0,0,28173
7201,0,1,0,0,0,0,28174
7202,1,0,0,0,0,0,28175
7203,0,0,1,0,0,0,28176
7204,1,0,0,0,0,0,28177
7205,1,0,0,0,0,0,28178
7206,0,1,0,0,0,0,28179
7207,1,0,0,0,0,0,28180
7208,1,0,0,0,0,0,28181
7209,1,0,0,0,0,0,28182
7210,1,0,0,0,0,0,28183
7211,1,0,0,0,0,0,28184
7212,1,0,0,0,0,0,28185
7213,1,0,0,0,0,0,28186
7214,0,1,0,0,0,0,28187
7215,1,0,0,0,0,0,28188
7216,0,1,0,0,0,0,28189
7217,0,1,0,0,0,0,28190
7218,0,0,1,0,0,0,28191
7219,0,1,0,0,0,0,28192
7220,1,0,0,0,0,0,28193
7221,0,0,0,1,0,0,28194
7222,0,1,0,0,0,0,28195
7223,0,0,1,0,0,0,28196
7224,0,1,0,0,0,0,28197
7225,1,0,0,0,0,0,28198
7226,1,0,0,0,0,0,28199
7227,0,1,0,0,0,0,28200
7228,0,1,0,0,0,0,28201
7229,0,0,0,1,0,0,28202
7230,1,0,0,0,0,0,28203
7231,1,0,0,0,0,0,28204
7232,1,0,0,0,0,0,28205
7233,1,0,0,0,0,0,28206
7234,0,1,0,0,0,0,28207
7235,1,0,0,0,0,0,28208
7236,1,0,0,0,0,0,28209
7237,0,0,1,0,0,0,28210
7238,1,0,0,0,0,0,28211
7239,0,1,0,0,0,0,28212
7240,1,0,0,0,0,0,28213
7241,0,1,0,0,0,0,28214
7242,0,0,1,0,0,0,28215
7243,0,1,0,0,0,0,28216
7244,0,1,0,0,0,0,28217
7245,1,0,0,0,0,0,28218
7246,1,0,0,0,0,0,28219
7247,0,0,1,0,0,0,28220
7248,1,0,0,0,0,0,28221
7249,0,1,0,0,0,0,28222
7250,1,0,0,0,0,0,28223
7251,1,0,0,0,0,0,28224
7252,0,0,1,0,0,0,28225
7253,1,0,0,0,0,0,28226
7254,0,0,1,0,0,0,28227
7255,0,0,1,0,0,0,28228
7256,0,1,0,0,0,0,28229
7257,0,1,0,0,0,0,28230
7258,0,1,0,0,0,0,28231
7259,1,0,0,0,0,0,28232
7260,0,0,1,0,0,0,28233
7261,0,0,1,0,0,0,28234
7262,1,0,0,0,0,0,28235
7263,0,1,0,0,0,0,28236
7264,1,0,0,0,0,0,28237
7265,0,1,0,0,0,0,28238
7266,1,0,0,0,0,0,28239
7267,0,1,0,0,0,0,28240
7268,0,1,0,0,0,0,28241
7269,1,0,0,0,0,0,28242
7270,1,0,0,0,0,0,28243
7271,1,0,0,0,0,0,28244
7272,0,1,0,0,0,0,28245
7273,0,0,1,0,0,0,28246
7274,1,0,0,0,0,0,28247
7275,1,0,0,0,0,0,28248
7276,0,0,0,1,0,0,28249
7277,1,0,0,0,0,0,28250
7278,0,1,0,0,0,0,28251
7279,1,0,0,0,0,0,28252
7280,0,1,0,0,0,0,28253
7281,1,0,0,0,0,0,28254
7282,1,0,0,0,0,0,28255
7283,1,0,0,0,0,0,28256
7284,0,1,0,0,0,0,28257
7285,0,0,1,0,0,0,28258
7286,1,0,0,0,0,0,28259
7287,1,0,0,0,0,0,28260
7288,0,0,1,0,0,0,28261
7289,1,0,0,0,0,0,28262
7290,0,1,0,0,0,0,28263
7291,1,0,0,0,0,0,28264
7292,0,0,1,0,0,0,28265
7293,0,0,1,0,0,0,28266
7294,1,0,0,0,0,0,28267
7295,1,0,0,0,0,0,28268
7296,0,0,1,0,0,0,28269
7297,0,1,0,0,0,0,28270
7298,1,0,0,0,0,0,28271
7299,0,0,1,0,0,0,28272
7300,1,0,0,0,0,0,28273
7301,1,0,0,0,0,0,28274
7302,0,1,0,0,0,0,28275
7303,1,0,0,0,0,0,28276
7304,1,0,0,0,0,0,28277
7305,1,0,0,0,0,0,28278
7306,0,1,0,0,0,0,28279
7307,1,0,0,0,0,0,28280
7308,1,0,0,0,0,0,28281
7309,1,0,0,0,0,0,28282
7310,1,0,0,0,0,0,28283
7311,0,1,0,0,0,0,28284
7312,0,1,0,0,0,0,28285
7313,0,0,1,0,0,0,28286
7314,0,1,0,0,0,0,28287
7315,0,0,1,0,0,0,28288
7316,0,1,0,0,0,0,28289
7317,1,0,0,0,0,0,28290
7318,1,0,0,0,0,0,28291
7319,0,0,1,0,0,0,28292
7320,0,1,0,0,0,0,28293
7321,0,0,1,0,0,0,28294
7322,0,0,1,0,0,0,28295
7323,0,1,0,0,0,0,28296
7324,1,0,0,0,0,0,28297
7325,1,0,0,0,0,0,28298
7326,0,1,0,0,0,0,28299
7327,0,1,0,0,0,0,28300
7328,1,0,0,0,0,0,28301
7329,1,0,0,0,0,0,28302
7330,0,0,1,0,0,0,28303
7331,0,1,0,0,0,0,28304
7332,0,0,0,0,0,1,28305
7333,0,0,1,0,0,0,28306
7334,0,1,0,0,0,0,28307
7335,0,1,0,0,0,0,28308
7336,1,0,0,0,0,0,28309
7337,0,1,0,0,0,0,28310
7338,1,0,0,0,0,0,28311
7339,1,0,0,0,0,0,28312
7340,1,0,0,0,0,0,28313
7341,1,0,0,0,0,0,28314
7342,0,0,1,0,0,0,28315
7343,1,0,0,0,0,0,28316
7344,1,0,0,0,0,0,28317
7345,1,0,0,0,0,0,28318
7346,1,0,0,0,0,0,28319
7347,1,0,0,0,0,0,28320
7348,1,0,0,0,0,0,28321
7349,0,0,1,0,0,0,28322
7350,0,1,0,0,0,0,28323
7351,0,1,0,0,0,0,28324
7352,0,0,1,0,0,0,28325
7353,1,0,0,0,0,0,28326
7354,0,0,1,0,0,0,28327
7355,0,1,0,0,0,0,28328
7356,0,0,1,0,0,0,28329
7357,0,1,0,0,0,0,28330
7358,0,0,1,0,0,0,28331
7359,1,0,0,0,0,0,28332
7360,0,0,0,1,0,0,28333
7361,0,1,0,0,0,0,28334
7362,1,0,0,0,0,0,28335
7363,1,0,0,0,0,0,28336
7364,0,0,1,0,0,0,28337
7365,1,0,0,0,0,0,28338
7366,1,0,0,0,0,0,28339
7367,0,1,0,0,0,0,28340
7368,1,0,0,0,0,0,28341
7369,1,0,0,0,0,0,28342
7370,0,1,0,0,0,0,28343
7371,0,1,0,0,0,0,28344
7372,0,0,1,0,0,0,28345
7373,1,0,0,0,0,0,28346
7374,1,0,0,0,0,0,28347
7375,0,1,0,0,0,0,28348
7376,0,1,0,0,0,0,28349
7377,1,0,0,0,0,0,28350
7378,0,1,0,0,0,0,28351
7379,0,0,1,0,0,0,28352
7380,1,0,0,0,0,0,28353
7381,0,0,1,0,0,0,28354
7382,1,0,0,0,0,0,28355
7383,0,1,0,0,0,0,28356
7384,1,0,0,0,0,0,28357
7385,0,0,0,1,0,0,28358
7386,0,0,1,0,0,0,28359
7387,0,0,1,0,0,0,28360
7388,1,0,0,0,0,0,28361
7389,1,0,0,0,0,0,28362
7390,1,0,0,0,0,0,28363
7391,1,0,0,0,0,0,28364
7392,0,0,1,0,0,0,28365
7393,1,0,0,0,0,0,28366
7394,0,0,0,0,1,0,28367
7395,0,1,0,0,0,0,28368
7396,0,1,0,0,0,0,28369
7397,0,0,1,0,0,0,28370
7398,1,0,0,0,0,0,28371
7399,1,0,0,0,0,0,28372
7400,0,0,1,0,0,0,28373
7401,0,1,0,0,0,0,28374
7402,0,1,0,0,0,0,28375
7403,0,1,0,0,0,0,28376
7404,0,1,0,0,0,0,28377
7405,1,0,0,0,0,0,28378
7406,1,0,0,0,0,0,28379
7407,0,0,1,0,0,0,28380
7408,1,0,0,0,0,0,28381
7409,0,1,0,0,0,0,28382
7410,0,0,1,0,0,0,28383
7411,0,1,0,0,0,0,28384
7412,0,0,1,0,0,0,28385
7413,0,0,1,0,0,0,28386
7414,0,0,1,0,0,0,28387
7415,1,0,0,0,0,0,28388
7416,1,0,0,0,0,0,28389
7417,0,1,0,0,0,0,28390
7418,0,1,0,0,0,0,28391
7419,0,1,0,0,0,0,28392
7420,0,0,1,0,0,0,28393
7421,1,0,0,0,0,0,28394
7422,1,0,0,0,0,0,28395
7423,1,0,0,0,0,0,28396
7424,1,0,0,0,0,0,28397
7425,0,1,0,0,0,0,28398
7426,0,1,0,0,0,0,28399
7427,0,0,1,0,0,0,28400
7428,1,0,0,0,0,0,28401
7429,1,0,0,0,0,0,28402
7430,1,0,0,0,0,0,28403
7431,0,0,1,0,0,0,28404
7432,0,1,0,0,0,0,28405
7433,1,0,0,0,0,0,28406
7434,0,0,1,0,0,0,28407
7435,1,0,0,0,0,0,28408
7436,0,1,0,0,0,0,28409
7437,1,0,0,0,0,0,28410
7438,1,0,0,0,0,0,28411
7439,0,0,1,0,0,0,28412
7440,1,0,0,0,0,0,28413
7441,0,1,0,0,0,0,28414
7442,0,1,0,0,0,0,28415
7443,1,0,0,0,0,0,28416
7444,0,0,0,0,1,0,28417
7445,0,0,1,0,0,0,28418
7446,0,0,0,0,0,1,28419
7447,0,0,1,0,0,0,28420
7448,1,0,0,0,0,0,28421
7449,0,1,0,0,0,0,28422
7450,1,0,0,0,0,0,28423
7451,1,0,0,0,0,0,28424
7452,0,1,0,0,0,0,28425
7453,1,0,0,0,0,0,28426
7454,1,0,0,0,0,0,28427
7455,1,0,0,0,0,0,28428
7456,0,0,1,0,0,0,28429
7457,1,0,0,0,0,0,28430
7458,1,0,0,0,0,0,28431
7459,1,0,0,0,0,0,28432
7460,0,0,1,0,0,0,28433
7461,1,0,0,0,0,0,28434
7462,0,1,0,0,0,0,28435
7463,1,0,0,0,0,0,28436
7464,0,0,1,0,0,0,28437
7465,1,0,0,0,0,0,28438
7466,0,1,0,0,0,0,28439
7467,0,1,0,0,0,0,28440
7468,1,0,0,0,0,0,28441
7469,1,0,0,0,0,0,28442
7470,1,0,0,0,0,0,28443
7471,1,0,0,0,0,0,28444
7472,0,1,0,0,0,0,28445
7473,0,0,1,0,0,0,28446
7474,1,0,0,0,0,0,28447
7475,0,0,1,0,0,0,28448
7476,0,0,1,0,0,0,28449
7477,0,1,0,0,0,0,28450
7478,0,0,1,0,0,0,28451
7479,0,0,1,0,0,0,28452
7480,1,0,0,0,0,0,28453
7481,0,1,0,0,0,0,28454
7482,0,1,0,0,0,0,28455
7483,0,0,1,0,0,0,28456
7484,1,0,0,0,0,0,28457
7485,0,0,1,0,0,0,28458
7486,0,1,0,0,0,0,28459
7487,0,0,1,0,0,0,28460
7488,1,0,0,0,0,0,28461
7489,1,0,0,0,0,0,28462
7490,1,0,0,0,0,0,28463
7491,1,0,0,0,0,0,28464
7492,0,1,0,0,0,0,28465
7493,0,1,0,0,0,0,28466
7494,1,0,0,0,0,0,28467
7495,0,1,0,0,0,0,28468
7496,1,0,0,0,0,0,28469
7497,0,0,1,0,0,0,28470
7498,0,1,0,0,0,0,28471
7499,0,1,0,0,0,0,28472
7500,1,0,0,0,0,0,28473
7501,1,0,0,0,0,0,28474
7502,0,0,0,1,0,0,28475
7503,1,0,0,0,0,0,28476
7504,1,0,0,0,0,0,28477
7505,1,0,0,0,0,0,28478
7506,0,0,0,1,0,0,28479
7507,1,0,0,0,0,0,28480
7508,1,0,0,0,0,0,28481
7509,1,0,0,0,0,0,28482
7510,0,0,0,1,0,0,28483
7511,0,0,1,0,0,0,28484
7512,1,0,0,0,0,0,28485
7513,1,0,0,0,0,0,28486
7514,1,0,0,0,0,0,28487
7515,0,1,0,0,0,0,28488
7516,0,1,0,0,0,0,28489
7517,0,1,0,0,0,0,28490
7518,1,0,0,0,0,0,28491
7519,1,0,0,0,0,0,28492
7520,0,0,1,0,0,0,28493
7521,1,0,0,0,0,0,28494
7522,0,1,0,0,0,0,28495
7523,0,1,0,0,0,0,28496
7524,1,0,0,0,0,0,28497
7525,0,1,0,0,0,0,28498
7526,0,1,0,0,0,0,28499
7527,0,0,1,0,0,0,28500
7528,1,0,0,0,0,0,28501
7529,0,0,1,0,0,0,28502
7530,1,0,0,0,0,0,28503
7531,0,1,0,0,0,0,28504
7532,1,0,0,0,0,0,28505
7533,0,1,0,0,0,0,28506
7534,0,1,0,0,0,0,28507
7535,1,0,0,0,0,0,28508
7536,1,0,0,0,0,0,28509
7537,1,0,0,0,0,0,28510
7538,1,0,0,0,0,0,28511
7539,1,0,0,0,0,0,28512
7540,1,0,0,0,0,0,28513
7541,1,0,0,0,0,0,28514
7542,0,1,0,0,0,0,28515
7543,1,0,0,0,0,0,28516
7544,0,0,0,0,1,0,28517
7545,0,1,0,0,0,0,28518
7546,0,0,0,0,1,0,28519
7547,1,0,0,0,0,0,28520
7548,0,0,0,0,1,0,28521
7549,1,0,0,0,0,0,28522
7550,0,1,0,0,0,0,28523
7551,1,0,0,0,0,0,28524
7552,0,0,1,0,0,0,28525
7553,0,0,1,0,0,0,28526
7554,0,0,1,0,0,0,28527
7555,0,1,0,0,0,0,28528
7556,1,0,0,0,0,0,28529
7557,0,0,1,0,0,0,28530
7558,0,0,1,0,0,0,28531
7559,0,0,1,0,0,0,28532
7560,0,1,0,0,0,0,28533
7561,0,1,0,0,0,0,28534
7562,0,0,1,0,0,0,28535
7563,0,1,0,0,0,0,28536
7564,1,0,0,0,0,0,28537
7565,0,0,1,0,0,0,28538
7566,1,0,0,0,0,0,28539
7567,1,0,0,0,0,0,28540
7568,1,0,0,0,0,0,28541
7569,0,1,0,0,0,0,28542
7570,0,1,0,0,0,0,28543
7571,0,1,0,0,0,0,28544
7572,1,0,0,0,0,0,28545
7573,1,0,0,0,0,0,28546
7574,0,0,1,0,0,0,28547
7575,1,0,0,0,0,0,28548
7576,1,0,0,0,0,0,28549
7577,0,0,1,0,0,0,28550
7578,1,0,0,0,0,0,28551
7579,0,1,0,0,0,0,28552
7580,1,0,0,0,0,0,28553
7581,0,0,0,1,0,0,28554
7582,1,0,0,0,0,0,28555
7583,0,1,0,0,0,0,28556
7584,0,1,0,0,0,0,28557
7585,1,0,0,0,0,0,28558
7586,0,0,1,0,0,0,28559
7587,1,0,0,0,0,0,28560
7588,1,0,0,0,0,0,28561
7589,0,1,0,0,0,0,28562
7590,0,1,0,0,0,0,28563
7591,1,0,0,0,0,0,28564
7592,0,1,0,0,0,0,28565
7593,0,0,0,1,0,0,28566
7594,0,0,1,0,0,0,28567
7595,1,0,0,0,0,0,28568
7596,0,1,0,0,0,0,28569
7597,1,0,0,0,0,0,28570
7598,0,1,0,0,0,0,28571
7599,1,0,0,0,0,0,28572
7600,1,0,0,0,0,0,28573
7601,1,0,0,0,0,0,28574
7602,1,0,0,0,0,0,28575
7603,0,1,0,0,0,0,28576
7604,0,1,0,0,0,0,28577
7605,0,0,1,0,0,0,28578
7606,1,0,0,0,0,0,28579
7607,1,0,0,0,0,0,28580
7608,1,0,0,0,0,0,28581
7609,0,1,0,0,0,0,28582
7610,1,0,0,0,0,0,28583
7611,1,0,0,0,0,0,28584
7612,1,0,0,0,0,0,28585
7613,0,1,0,0,0,0,28586
7614,1,0,0,0,0,0,28587
7615,0,0,1,0,0,0,28588
7616,1,0,0,0,0,0,28589
7617,1,0,0,0,0,0,28590
7618,1,0,0,0,0,0,28591
7619,0,0,1,0,0,0,28592
7620,0,0,1,0,0,0,28593
7621,0,1,0,0,0,0,28594
7622,0,0,1,0,0,0,28595
7623,0,0,1,0,0,0,28596
7624,0,1,0,0,0,0,28597
7625,0,0,1,0,0,0,28598
7626,1,0,0,0,0,0,28599
7627,1,0,0,0,0,0,28600
7628,0,0,1,0,0,0,28601
7629,0,0,1,0,0,0,28602
7630,1,0,0,0,0,0,28603
7631,0,1,0,0,0,0,28604
7632,0,1,0,0,0,0,28605
7633,1,0,0,0,0,0,28606
7634,0,1,0,0,0,0,28607
7635,1,0,0,0,0,0,28608
7636,1,0,0,0,0,0,28609
7637,1,0,0,0,0,0,28610
7638,0,1,0,0,0,0,28611
7639,1,0,0,0,0,0,28612
7640,1,0,0,0,0,0,28613
7641,0,1,0,0,0,0,28614
7642,1,0,0,0,0,0,28615
7643,0,1,0,0,0,0,28616
7644,1,0,0,0,0,0,28617
7645,1,0,0,0,0,0,28618
7646,0,1,0,0,0,0,28619
7647,0,0,1,0,0,0,28620
7648,1,0,0,0,0,0,28621
7649,1,0,0,0,0,0,28622
7650,0,1,0,0,0,0,28623
7651,0,1,0,0,0,0,28624
7652,1,0,0,0,0,0,28625
7653,0,1,0,0,0,0,28626
7654,0,0,1,0,0,0,28627
7655,1,0,0,0,0,0,28628
7656,0,0,1,0,0,0,28629
7657,0,0,1,0,0,0,28630
7658,1,0,0,0,0,0,28631
7659,0,0,1,0,0,0,28632
7660,0,0,1,0,0,0,28633
7661,0,0,1,0,0,0,28634
7662,0,1,0,0,0,0,28635
7663,1,0,0,0,0,0,28636
7664,1,0,0,0,0,0,28637
7665,1,0,0,0,0,0,28638
7666,0,0,1,0,0,0,28639
7667,0,0,1,0,0,0,28640
7668,1,0,0,0,0,0,28641
7669,1,0,0,0,0,0,28642
7670,1,0,0,0,0,0,28643
7671,1,0,0,0,0,0,28644
7672,0,1,0,0,0,0,28645
7673,0,0,1,0,0,0,28646
7674,1,0,0,0,0,0,28647
7675,0,0,1,0,0,0,28648
7676,1,0,0,0,0,0,28649
